Image ID,Reference,Adjudicator,Timestamp,Task,Label
2549,1338BE52EB2464F7D4FDE2772F4E189EEE4C4F2CF048179B150EBEEC9EBE3F10, ,2016-Mar-08 11:15:42,subject-type,handgun
2554,F023C62E1FACEF8FEC0B7EBD3A2104D8747B238FB0413971792286139A214BC2, ,2016-Mar-08 11:15:42,subject-type,rifle
2559,F07ADC0234CCC5F1F413BB3C9154449B0FB7856709D1EDF775D51D64359DBE4C, ,2016-Mar-08 11:15:42,subject-type,shotgun
2564,C859E6D89D3F85C818AA5A208555A2A12ABD2E04991F3108A9FCB80B4821CEF6, ,2016-Mar-08 11:15:42,subject-type,shotgun
2569,97BEE61149D096C58FF63A3C3F57331A1142861BEB5CEB9D5CDF06BF443A8C3C, ,2016-Mar-08 11:15:42,subject-type,shotgun
2574,55BB0D26BB0191C09BFE7977B1782DB02FAB6B2ED7BEDEC7E63411F884068DAF, ,2016-Mar-08 11:15:42,subject-type,shotgun
2579,D3C876D1AFD62F60D47949DB4096900CFB55D390DD67EC922976C62F2D9679AB, ,2016-Mar-08 11:15:42,subject-type,shotgun
2584,E796BE935BE57F270CC3EFA8A2323D8722215732F92E83F17C1751382C5C6876, ,2016-Mar-08 11:15:42,subject-type,shotgun
2589,04C4CEEA061452E49157EC7C629D8BCF082250D4DE4E02C9CD927997F06F9AC4, ,2016-Mar-08 11:15:43,subject-type,shotgun
2594,8C38AAFA537AE34DC1065B11F9C675D9C9101216285EBA9F2D269FC22C1B742B, ,2016-Mar-08 11:15:43,subject-type,shotgun
2599,A4AF64CB2DC5E67D38745901406D4950E95C98202B529D599409D646E628941C, ,2016-Mar-08 11:15:43,subject-type,shotgun
2604,2A350FE27EB1CCEB3F3AD3AD6E1637AEC8D52114DC7563559C19FF92EFB8F652, ,2016-Mar-08 11:15:43,subject-type,shotgun
2609,3AE1AA123525D3A7326CD9D53A782B0AE1462B72CE4598801465D8E5CA7E8787, ,2016-Mar-08 11:15:43,subject-type,shotgun
2614,5E9270F56A0BB0AA526FD93E64592D6D0F48C6DCB8608DA07A56DB121F19BD38, ,2016-Mar-08 11:15:43,subject-type,shotgun
2619,CDAA97E0735AA5AC8BF3FD5A13B7E6B90A4EF85C5FF1CE06426FE5F6BD0B6960, ,2016-Mar-08 11:15:43,subject-type,other
2624,22A3C0887C0BD4CAF8AC5E200578C4E45E86CB3E4B68C1ED043D42ECFF1D294E, ,2016-Mar-08 11:15:43,subject-type,shotgun
2629,2C76210CD125BD0C8DD26E7EAF6FF1A6EFBC50D8AA5346A1D6D060CEF11F45D3, ,2016-Mar-08 11:15:44,subject-type,shotgun
2634,CEE6EB2C0EDD6A7C281C021AA7DB1B1E1CACEB68B1894562F536AA7D8D6BF56A, ,2016-Mar-08 11:15:44,subject-type,shotgun
2639,B53E9884BB032382560F92B44159B795C65C7A060CB29281C1084137FBF2F11E, ,2016-Mar-08 11:15:44,subject-type,shotgun
2644,5D3AF05FF3E15E6ED2B3C414B451E4BDA3D6FA7665C911B000B7B5A7C04749D0, ,2016-Mar-08 11:15:44,subject-type,shotgun
2647,8FA05EF55C06F790D6FB71C9D62E6055C0F061EE5B90BCA883524E8D319544A7, ,2016-Mar-08 11:00:42,subject-type,shotgun
2652,01A6BC07CDA27543F5CBEECE3E17790C00BB2B733D4FFA0695BD7A57837DD865, ,2016-Mar-08 11:00:42,subject-type,shotgun
2657,AB7B1C377384ED373DA7C15C63C659D0B1D637B91868CF5A16EE87587E48F4D1, ,2016-Mar-08 11:00:42,subject-type,shotgun
2663,2F09E7256F1B9A9D05156EF51EAF9EA8BBFF8C69739A8641246EC520C0EAC2BD, ,2016-Mar-08 11:00:42,subject-type,shotgun
2668,E5A6DE9CA56F613A8D5F7A975E19D24AA181397F89C240727B9DC7C8603413B8, ,2016-Mar-08 11:00:43,subject-type,handgun
2673,ABF765DD9F8980024966397D42EE029827D5CE8ADD180CD926DD4A66B81A5FDA, ,2016-Mar-08 11:00:43,subject-type,shotgun
2679,D54B320F237BC881FE08CAF448DFA63BA8E29757BE133715725F768F91F52382, ,2016-Mar-08 11:00:43,subject-type,shotgun
2684,D728947E5AF4D3FFD301A5C845E87FC0C8DE9D776868D33900A56CE98D309CCF, ,2016-Mar-08 11:00:43,subject-type,handgun
2689,EA58F9108F24DC194043F21FF2F1016C4CB3DCD773CBCAC0FF8AAF00220D2506, ,2016-Mar-08 11:00:43,subject-type,shotgun
2694,3B5B55CE613FB95B93793BD5BBE3404B6EE6D2A48400FD43E1C3FCA3D743ED38, ,2016-Mar-08 11:00:43,subject-type,shotgun
2699,7EF6AAD62550AD6FA24C5C0EF17E989C7D834385E3A58230BA2C8AE64AFE8DD8, ,2016-Mar-08 11:00:43,subject-type,handgun
2705,FD381FBA0A931535215E84069BC043E06FB02A7F04C87CDF72F93ECD5A0ECDC4, ,2016-Mar-08 11:00:44,subject-type,shotgun
2711,9217766DC30DC50256D37AF920D13F145457031FBB7BB374741BD4096313DB9A, ,2016-Mar-08 11:00:44,subject-type,shotgun
2716,F3218DC052B986CBD67536438F12886A6C50D68E1AD5DB0D1F46602BF7A90C39, ,2016-Mar-08 11:00:44,subject-type,handgun
2721,DE27C103252EB1E0005B0286F9272CA8EABBAD16AA0E694CF6A012F5D368B90C, ,2016-Mar-08 11:00:44,subject-type,rifle
2727,D661366EF08CC2847312E0BBB91A388BEAF7798A20BB5337BF9E8058E51A590C, ,2016-Mar-08 11:00:44,subject-type,shotgun
2731,E9D86631900D4D6464F550679C33EE99F86CAE2DCEF861AD5BF62A0E7EC78DD6, ,2016-Mar-08 10:52:45,subject-type,shotgun
2736,BD0A1711629578B8F9CA5FE9B9E7C3DB2F18AFC7CF96560724FA3379C5A84EF5, ,2016-Mar-08 10:52:45,subject-type,shotgun
2741,0D5ECB099BF71C8DFFCA6D5D414137DD9A663CB75F023D1A0D8ADFB8FA5D167A, ,2016-Mar-08 10:52:45,subject-type,shotgun
2746,E8FE4EE6E7ABB6D62ABED260E7AD54A0708FDEC3B1ADA6A1C58447E12DAC19E2, ,2016-Mar-08 10:52:45,subject-type,shotgun
2751,B88003783868B61FB92527DDD157E2B63B63EBE9D3038435E8FCE4ED0F7797CC, ,2016-Mar-08 10:52:45,subject-type,handgun
2756,D6513E302E733CE50FA204D770A22352557C947C454098CBF622037591470797, ,2016-Mar-08 10:52:45,subject-type,shotgun
2761,7AFDE1DCF5777FA2FD4E49299003D13180267CE49EC4930195D36D007AB942F3, ,2016-Mar-08 10:52:45,subject-type,shotgun
2766,968DFCBCDB082E00CCA8AC290A61B6EE8915AD730E5BBC9CE9ECB7C8DE1E9117, ,2016-Mar-08 10:52:46,subject-type,shotgun
2771,B4C7E04FE7BBFBA7D76FC7749877E53A01962B9F08D9F2A9C55F8CF1C4C4CF11, ,2016-Mar-08 10:52:46,subject-type,other
2777,DE85BF337AAFEA8C2A2818C95ACEBB391628DC7D3CC4BED7951BBD39A05D619F, ,2016-Mar-08 10:52:46,subject-type,shotgun
2783,75D8D2250A83C7CA5F5ADD30144AC6499626147416AC4A1DE07695E3540A4053, ,2016-Mar-08 10:52:46,subject-type,shotgun
2786,AB0623DC678D77CE85D23CB862F67ED330A8D6DFB6293A47B1DE1C0001E6532C, ,2016-Mar-08 10:45:32,subject-type,shotgun
1262,E060778E37F8A49A6A7A55C16A09181BBE27572CA0B4C8B22B3D9885B357A8EB,clint,2016-Mar-07 15:36:08,quantity,1
1262,E060778E37F8A49A6A7A55C16A09181BBE27572CA0B4C8B22B3D9885B357A8EB, ,2016-Mar-07 07:00:04,subject-type,handgun
1263,52E2E1456D6202BA44A4B37F9CADE37BFCE7E0CC655BB0E5DCC890361FFC4434, ,2016-Mar-07 07:00:04,quantity,1
1264,3F10EE8C4C20916C4FEB6510582807EF452F8D69E22A5B3D0043ABC9CE073196,clint,2016-Mar-07 15:38:01,quantity,1
1264,3F10EE8C4C20916C4FEB6510582807EF452F8D69E22A5B3D0043ABC9CE073196,clint,2016-Mar-08 09:37:45,subject-type,shotgun
1264,3F10EE8C4C20916C4FEB6510582807EF452F8D69E22A5B3D0043ABC9CE073196, ,2016-Mar-07 07:00:04,model,shotgun
1265,CEB1C6B82EB7C206C93B5CE4DD18EDDE27F0C07DE09747ED3A1B41415D3DAA0E,clint,2016-Mar-07 15:38:10,model,magazine
1266,BCCA2591BD2711F29304B045E10C07AFACB40BA16E5EEFC5C425A7F4D8727E8A,clint,2016-Mar-07 15:39:11,quantity,1
1266,BCCA2591BD2711F29304B045E10C07AFACB40BA16E5EEFC5C425A7F4D8727E8A,clint,2016-Mar-07 15:39:20,subject-type,handgun
1267,8CC9E5E18C364351C08147F579223CF080208C49025ACDDF90B5761CAF32170C, ,2016-Mar-07 07:00:04,subject-type,rifle
1267,8CC9E5E18C364351C08147F579223CF080208C49025ACDDF90B5761CAF32170C, ,2016-Mar-07 07:00:04,quantity,1
1267,8CC9E5E18C364351C08147F579223CF080208C49025ACDDF90B5761CAF32170C,clint,2016-Mar-07 15:41:30,model,AR
1268,B4FAAF35FB7C7A8CD3329AAA8959550AA8F3EAE1C88A5DF3DF35AD679B101D2C, ,2016-Mar-08 10:51:50,model,rifle
1269,66D2CA65A24193A9DC817A3F5F731C5FABEB7B41E56CF48B0DD3BCFAF6E77159, ,2016-Mar-07 07:00:04,subject-type,handgun
1269,66D2CA65A24193A9DC817A3F5F731C5FABEB7B41E56CF48B0DD3BCFAF6E77159,clint,2016-Mar-07 15:41:53,quantity,1
1270,58BB1DFEAD9FB6B5F59132EE3C98FC0D7F7B944C52567D8D204D790740A85B4D, ,2016-Mar-07 07:00:04,subject-type,handgun
1270,58BB1DFEAD9FB6B5F59132EE3C98FC0D7F7B944C52567D8D204D790740A85B4D,clint,2016-Mar-08 09:54:27,model,handgun
1271,7A1171C6A687D269AF0BAAF607853B2D233E027C3DFD6746A33B2FFE16F9D019,clint,2016-Mar-07 15:42:55,subject-type,other
1271,7A1171C6A687D269AF0BAAF607853B2D233E027C3DFD6746A33B2FFE16F9D019,clint,2016-Mar-07 15:43:36,model,scope
1272,08501A2E498C52674ECDA15A644E2DD7B4164D9F93A7C92A7F29DA848A44208B,clint,2016-Mar-08 09:38:03,subject-type,other
1273,91ED2DE451F5CC999525498E7A2202FC896BA31A5C71A664516A39D1223B7D2B,clint,2016-Mar-07 15:43:41,quantity,1
1273,91ED2DE451F5CC999525498E7A2202FC896BA31A5C71A664516A39D1223B7D2B, ,2016-Mar-08 10:51:51,model,long rifle
1274,497250CC3DA8F0ED28BD6B16BD08DFE6752DEAA20E1B803D806CEEC993AF4969, ,2016-Mar-07 07:00:05,quantity,0
1274,497250CC3DA8F0ED28BD6B16BD08DFE6752DEAA20E1B803D806CEEC993AF4969,clint,2016-Mar-07 15:44:01,model,skipped
1275,211B0A2DAD784DE10F8A98564461089303EA88F91B9BBA48E712E25C9A391F4B, ,2016-Mar-07 07:00:05,subject-type,handgun
1275,211B0A2DAD784DE10F8A98564461089303EA88F91B9BBA48E712E25C9A391F4B, ,2016-Mar-07 07:00:05,model,Glock
1276,C5299188F6D9DA11DE3CFCFDA3B2080E417B4C1FB74BD0A53BD58EF050CD2EEF, ,2016-Mar-07 07:00:05,subject-type,handgun
1277,D67D779C423F6E116215737ED60AE0D7E35E815052A61A93582DB8B3AD7934DA,clint,2016-Mar-07 15:44:31,quantity,1
1277,D67D779C423F6E116215737ED60AE0D7E35E815052A61A93582DB8B3AD7934DA, ,2016-Mar-07 07:00:05,subject-type,handgun
1278,4572D1499953ED0882C21965ADC176302FD481FBE6862E19F681B12FC5D193CC,clint,2016-Mar-07 15:46:16,quantity,1
1278,4572D1499953ED0882C21965ADC176302FD481FBE6862E19F681B12FC5D193CC, ,2016-Mar-07 07:00:05,model,Glock
1279,3BE59791517F6650231215F62970774947F6991DE542520D6123CC6DAE41B38F,clint,2016-Mar-07 15:54:51,quantity,1
1279,3BE59791517F6650231215F62970774947F6991DE542520D6123CC6DAE41B38F, ,2016-Mar-07 07:00:05,model,Revolver
1280,B6A0ECBD732A86AEEC608CCB204084E713D807CE9C39DE4F032065149D80402C,clint,2016-Mar-07 15:58:58,subject-type,other
1280,B6A0ECBD732A86AEEC608CCB204084E713D807CE9C39DE4F032065149D80402C,clint,2016-Mar-07 15:58:41,model,skipped
1281,C736441C9CAFB48E5BF734EA9DE02449890B0FD8C60D0E871D370C55EE9861DF,clint,2016-Mar-07 16:01:01,subject-type,conversion-parts
1282,5991B2593CB9E84CC5E5B92C5AD75A14FD29A436792111692EA25CCB7BA269D3,clint,2016-Mar-07 16:01:21,quantity,1
1282,5991B2593CB9E84CC5E5B92C5AD75A14FD29A436792111692EA25CCB7BA269D3, ,2016-Mar-07 07:00:05,subject-type,handgun
1283,7F2E4C746CB377B521BB622078C326AB7666EAECC6082DB08853D6167F87ABB8,clint,2016-Mar-07 16:01:24,quantity,0
1283,7F2E4C746CB377B521BB622078C326AB7666EAECC6082DB08853D6167F87ABB8, ,2016-Mar-07 07:00:05,model,80% Receiver
1284,C3E8211C76BC0260B690CE0515AA0A78082A993F01E7AEEC0FD84A7288E45481,clint,2016-Mar-07 16:08:50,quantity,1
1284,C3E8211C76BC0260B690CE0515AA0A78082A993F01E7AEEC0FD84A7288E45481,clint,2016-Mar-07 16:09:11,model,skipped
1285,B5D8C134DC960BFF91FC8FB7EB562E7A673D4457668DAA92150B3EB0D27A7F5B,clint,2016-Mar-07 16:10:54,subject-type,other
1285,B5D8C134DC960BFF91FC8FB7EB562E7A673D4457668DAA92150B3EB0D27A7F5B,clint,2016-Mar-07 16:11:04,model,other
1286,39DE23865DC1D9693219CD8EFAED80BEED930BE6947419F5B4C341B6B4E76120, ,2016-Mar-07 07:00:06,subject-type,other
1287,654C9B5698029E57C0C4CC8A16815F418148056E8C917792EE5942193862E784,clint,2016-Mar-07 16:11:29,quantity,0
1287,654C9B5698029E57C0C4CC8A16815F418148056E8C917792EE5942193862E784,clint,2016-Mar-07 16:11:39,subject-type,other
1287,654C9B5698029E57C0C4CC8A16815F418148056E8C917792EE5942193862E784, ,2016-Mar-07 07:00:06,model,AR
1288,6FFC539A56405473F7B86267E954FCAA9DF85A0C7D6EBCC21FD9275F430C3FB9, ,2016-Mar-08 10:51:51,model,other
1289,5F9E48D96FBB492D3723240DB63E8FC6E327198045B6036BE0C1CA30446B031D,clint,2016-Mar-07 16:12:11,quantity,1
1289,5F9E48D96FBB492D3723240DB63E8FC6E327198045B6036BE0C1CA30446B031D, ,2016-Mar-07 07:00:06,subject-type,handgun
1290,2BF77F63F4A6FE7F01700BB0057BE9A2CFCD8D4C9D1805B8C6AC3689C01CF3FD, ,2016-Mar-07 07:00:06,subject-type,handgun
1290,2BF77F63F4A6FE7F01700BB0057BE9A2CFCD8D4C9D1805B8C6AC3689C01CF3FD, ,2016-Mar-08 10:51:51,model,Glock
1291,32B30DC01468C9CC6BF1D6C4477FA6759522C9B2B171A50CB0B7ADF63BE0EA95,clint,2016-Mar-07 16:12:19,quantity,1
1291,32B30DC01468C9CC6BF1D6C4477FA6759522C9B2B171A50CB0B7ADF63BE0EA95,clint,2016-Mar-07 16:12:23,model,Glock
1292,7D359A3A2B13EF6A4CCFEAAE267D7784F3C1CDE089241191B7A4AC1B91E3D07B, ,2016-Mar-07 07:00:06,subject-type,handgun
1292,7D359A3A2B13EF6A4CCFEAAE267D7784F3C1CDE089241191B7A4AC1B91E3D07B,clint,2016-Mar-07 16:12:34,model,Glock
1293,9CC0712ED6AD203FD52636B1A277AD59220DD2E85F06E5FD87425AB21C1F12E7, ,2016-Mar-07 07:00:06,subject-type,rifle
1294,C86947D58FF4829ECF8637A58EC77A54A15F7831324B69E65C04BEDE1C3810B4,clint,2016-Mar-07 16:12:51,quantity,1
1294,C86947D58FF4829ECF8637A58EC77A54A15F7831324B69E65C04BEDE1C3810B4,clint,2016-Mar-07 16:12:53,subject-type,shotgun
1295,1A48535D269A22D2E7456891A5490E7B0961F5B8D629B42FDDE5C4E1CF8FBF52,clint,2016-Mar-07 16:13:48,subject-type,ammunition
1295,1A48535D269A22D2E7456891A5490E7B0961F5B8D629B42FDDE5C4E1CF8FBF52, ,2016-Mar-08 10:51:51,model,other
1296,1BFB5E8F7976B2E51930F83F6CD6C73179237D72FF70122D29D574E225457F30, ,2016-Mar-07 07:00:06,subject-type,handgun
1297,B950C256C8E18311A4BF2B6462176F20F3ECE909BC0D2634EF3BFC29413C69C7,clint,2016-Mar-07 16:13:56,quantity,1
1297,B950C256C8E18311A4BF2B6462176F20F3ECE909BC0D2634EF3BFC29413C69C7, ,2016-Mar-07 07:00:06,subject-type,rifle
1297,B950C256C8E18311A4BF2B6462176F20F3ECE909BC0D2634EF3BFC29413C69C7, ,2016-Mar-08 10:51:51,model,long gun
1298,3A5A7B1319444F54277DB9B16ECA5B8CFD2874EA35BD6F229D8470D6AAD9940F, ,2016-Mar-08 10:51:51,model,other
1299,7DA29C9505E39161735F3134E36533F7C0775E0DFD00E9AB626F43A22CD6693F,clint,2016-Mar-07 16:14:18,quantity,1
1299,7DA29C9505E39161735F3134E36533F7C0775E0DFD00E9AB626F43A22CD6693F, ,2016-Mar-07 07:00:06,subject-type,handgun
1300,41449FF50FAB5EAEA26EC2D4694A8CCB54C5A874656B528CDFF85A1B69481840,clint,2016-Mar-07 16:14:50,quantity,1
1301,7AE90D1D71ABE673887190BC99D75B57F87B44A29FB1C4BC2A117D570CADBF1E,clint,2016-Mar-07 16:14:41,quantity,1
1301,7AE90D1D71ABE673887190BC99D75B57F87B44A29FB1C4BC2A117D570CADBF1E, ,2016-Mar-07 07:00:06,subject-type,handgun
1302,6C6BA23ECB15E480866CA8657728F5DBC7D610618842A57018DEB1E1B91EE89F,clint,2016-Mar-07 16:14:55,quantity,1
1302,6C6BA23ECB15E480866CA8657728F5DBC7D610618842A57018DEB1E1B91EE89F, ,2016-Mar-08 10:51:52,model,long gun
1303,9D2B6F8A8E7B123973F1DEA2B1C94FD8975AAA94230E4164832DD669ACB32801, ,2016-Mar-07 07:00:07,quantity,1
1303,9D2B6F8A8E7B123973F1DEA2B1C94FD8975AAA94230E4164832DD669ACB32801, ,2016-Mar-08 10:51:52,model,long gun 
1304,7D78D67CC2157F8488B4C46F9181530EDAA250C0521338E831AABD267076804A,clint,2016-Mar-07 16:14:58,quantity,1
1304,7D78D67CC2157F8488B4C46F9181530EDAA250C0521338E831AABD267076804A, ,2016-Mar-07 07:00:07,subject-type,rifle
1305,7AE4A63FBAC59EFEA65D1299F4F88CA74301EEB4989DB212625EEBBD1AA62CD4,clint,2016-Mar-07 16:15:21,subject-type,other
1305,7AE4A63FBAC59EFEA65D1299F4F88CA74301EEB4989DB212625EEBBD1AA62CD4, ,2016-Mar-07 07:00:07,model,80% Receiver
1306,8BC00435C5870F3993BFE4612E8FC23228B3409B458B509785194E700A4FA18F, ,2016-Mar-07 07:00:07,quantity,0
1307,E4A3063833046C7A65046C3943000081BE4AE863808620020EEC729D715578F1, ,2016-Mar-07 07:00:07,quantity,0
1307,E4A3063833046C7A65046C3943000081BE4AE863808620020EEC729D715578F1,clint,2016-Mar-07 16:15:51,subject-type,other
1307,E4A3063833046C7A65046C3943000081BE4AE863808620020EEC729D715578F1, ,2016-Mar-08 10:51:52,model,other
1308,5D7FB4013569757EBA2E0A840262E05F8262B964B62664145F62CBB36A08E33C, ,2016-Mar-07 07:00:07,subject-type,handgun
1309,1BBA8E0DBA0C72F8F50992DFDFD2A0F3CCFE14E7A048B841E74011981E902250,clint,2016-Mar-07 16:16:06,subject-type,shotgun
1309,1BBA8E0DBA0C72F8F50992DFDFD2A0F3CCFE14E7A048B841E74011981E902250, ,2016-Mar-08 10:51:52,model,long gun 
1310,500AA32970A18F2864E05CC4223CB20896EDC9B7D6131646A7A3FDA42B4511B9, ,2016-Mar-07 07:00:07,subject-type,other
1310,500AA32970A18F2864E05CC4223CB20896EDC9B7D6131646A7A3FDA42B4511B9, ,2016-Mar-08 10:51:52,model,other
1311,151C1CBF3854B87DF83779C43FFDFA144C0976E5E2CACEAFA6883A14E016F716,clint,2016-Mar-07 16:16:08,quantity,1
1312,F96F099DA0B93CF02A9D608EB5C17EF7735EE91CCCFD15A2BC4EBFAAC476AD91,clint,2016-Mar-08 09:38:29,subject-type,other
1312,F96F099DA0B93CF02A9D608EB5C17EF7735EE91CCCFD15A2BC4EBFAAC476AD91, ,2016-Mar-08 10:51:52,model,other
1313,86654788A4C562A9FAA18E215A6E0F08FD8C31B3FAC572D1C5C0D523ADAACE20,clint,2016-Mar-07 16:16:22,quantity,1
1314,08F18F0018AE7FA0289B139029DBE20EB2BEA9746EDBF6FFF6DE525C2B928530,clint,2016-Mar-07 16:16:28,quantity,1
1314,08F18F0018AE7FA0289B139029DBE20EB2BEA9746EDBF6FFF6DE525C2B928530,clint,2016-Mar-07 16:16:36,subject-type,shotgun
1315,E0B4E74EF33D875551057F77BCEA949E4C7897EFBC6A5651DE2B57DF72EB8E15, ,2016-Mar-07 07:00:07,quantity,0
1315,E0B4E74EF33D875551057F77BCEA949E4C7897EFBC6A5651DE2B57DF72EB8E15, ,2016-Mar-08 10:51:52,model,other
1316,745E8FF3D0DCFAE3ADABF0C3F57CFE9525B3BCBDAE80ADD624647F5AD6813171,clint,2016-Mar-07 16:16:45,subject-type,rifle
1316,745E8FF3D0DCFAE3ADABF0C3F57CFE9525B3BCBDAE80ADD624647F5AD6813171, ,2016-Mar-07 07:00:07,model,AR
1317,37A7F329BC0B18D32C96059F1B2A3B68206D5004C829DCCCE02BE70E1CD17005, ,2016-Mar-07 07:00:07,subject-type,shotgun
1318,55C8358D6F078B169AABC6B3FE789901D4B4FA3BAB5D141020965E39203145BE, ,2016-Mar-07 07:00:08,subject-type,rifle
1319,D0842B4CECA26B1F8179222C250C877B9F5B8CE76F88160DC76259AAAD4EE498,clint,2016-Mar-07 16:16:53,quantity,1
1319,D0842B4CECA26B1F8179222C250C877B9F5B8CE76F88160DC76259AAAD4EE498,clint,2016-Mar-07 16:19:23,model,AR
1320,8ABF3D2D40C30037AC5213D44AB34AF48884D23359484947AFFCE4888BEB86DB,clint,2016-Mar-07 16:19:38,subject-type,rifle
1320,8ABF3D2D40C30037AC5213D44AB34AF48884D23359484947AFFCE4888BEB86DB, ,2016-Mar-07 07:00:08,model,AK
1321,6A0B182BFA1185341CA5982247018B53E7838BFD32634D365C1A60E8A1021027, ,2016-Mar-07 07:00:08,subject-type,rifle
1322,235308868532E3A607651035E816228476335E14531A9809A6F4BC58625BB3C5,clint,2016-Mar-07 16:19:42,quantity,1
1322,235308868532E3A607651035E816228476335E14531A9809A6F4BC58625BB3C5, ,2016-Mar-07 07:00:08,subject-type,rifle
1323,583DB4CE32E34E3E91C93F93E0EE7F7D412B467B0C3F232435F8C780BD335F76,clint,2016-Mar-07 16:19:45,subject-type,ammunition
1323,583DB4CE32E34E3E91C93F93E0EE7F7D412B467B0C3F232435F8C780BD335F76, ,2016-Mar-08 10:51:52,model,other
1324,658CF6DA7C0188AE1C9A64C610015C58EED8828882273B31359A237F280FC6B6,clint,2016-Mar-07 16:20:52,subject-type,rifle
1325,BCA8DDB6552D877B3A1608EF04807D694DD22148ED8029D73010014AEE840019, ,2016-Mar-07 07:00:08,quantity,1
1325,BCA8DDB6552D877B3A1608EF04807D694DD22148ED8029D73010014AEE840019,clint,2016-Mar-07 16:21:01,subject-type,rifle
1326,8A04B6514ED01C12B6C2F1706D40FD58EF9C70044E4DBE728D9285741C52254F,clint,2016-Mar-07 16:21:04,quantity,1
1326,8A04B6514ED01C12B6C2F1706D40FD58EF9C70044E4DBE728D9285741C52254F, ,2016-Mar-07 07:00:08,model,AR
1327,74E257D8AA9EB4EE948BAEA34879E7F97BE45EA55EAF2553D12620F6A9970767,clint,2016-Mar-07 16:21:06,quantity,1
1327,74E257D8AA9EB4EE948BAEA34879E7F97BE45EA55EAF2553D12620F6A9970767, ,2016-Mar-08 10:51:52,model,Glock
1328,758CEBD99F7D0D30A8FA34BD3237308BCF050FA14A748C46975202D32C0291EB,clint,2016-Mar-08 09:38:32,subject-type,other
1328,758CEBD99F7D0D30A8FA34BD3237308BCF050FA14A748C46975202D32C0291EB, ,2016-Mar-08 10:51:52,model,other
1329,522B67F6326D40BDB85FFDAEA1C528E214D49AFCA766BFF96BFD9EF8EEF7E3D9, ,2016-Mar-07 07:00:08,quantity,1
1329,522B67F6326D40BDB85FFDAEA1C528E214D49AFCA766BFF96BFD9EF8EEF7E3D9, ,2016-Mar-08 10:51:53,model,AR
1330,4ED45846A97CDEF0FE44A01EA0E8B9963CA53BEBEC4F9BB93A9B4EB4DDDA5D4D, ,2016-Mar-07 07:00:08,subject-type,ammunition
1331,186C4E5FA4B5A7EA7F9F01310A4ED3A73194C41BBA94E27920E4A31D343631C7,clint,2016-Mar-07 16:22:06,quantity,1
1331,186C4E5FA4B5A7EA7F9F01310A4ED3A73194C41BBA94E27920E4A31D343631C7,clint,2016-Mar-07 16:22:14,model,AR
1332,6E553328256FD799FC0DFD7B4B6C26CD385E6DEC1D80CCEBD1270F4B59457B8B, ,2016-Mar-07 07:00:08,subject-type,other
1332,6E553328256FD799FC0DFD7B4B6C26CD385E6DEC1D80CCEBD1270F4B59457B8B, ,2016-Mar-08 10:51:53,model,other
1333,A814F4DA695B31544B09BE106D2B4F0C79BC7DE6C88917CD448A269AE090594C, ,2016-Mar-07 07:00:09,subject-type,handgun
1333,A814F4DA695B31544B09BE106D2B4F0C79BC7DE6C88917CD448A269AE090594C, ,2016-Mar-07 07:00:09,model,Revolver
1334,51D77039A1A51B57FCA0879CB36408D89DCA1A96FAFA69555129EA45BC4E2C1F, ,2016-Mar-07 07:00:09,subject-type,handgun
1335,16768C012336BB3DBAF7F7AFE4D304BDAD281A84BD7ECB1AA60FFC4065A1B443,clint,2016-Mar-07 16:22:25,quantity,1
1335,16768C012336BB3DBAF7F7AFE4D304BDAD281A84BD7ECB1AA60FFC4065A1B443, ,2016-Mar-07 07:00:09,subject-type,handgun
1336,0CB27B874A5494DAF355BCCBCFB3FCEFD4575CB22C71B49FFA1303F9431FED69,clint,2016-Mar-07 16:22:29,quantity,1
1337,ED541223D79C1F89574F11CB6BEA6BED462983F1F478A658089EF4F66283F0AD,clint,2016-Mar-07 16:22:33,quantity,1
1337,ED541223D79C1F89574F11CB6BEA6BED462983F1F478A658089EF4F66283F0AD, ,2016-Mar-07 07:00:09,subject-type,handgun
1337,ED541223D79C1F89574F11CB6BEA6BED462983F1F478A658089EF4F66283F0AD, ,2016-Mar-08 10:51:53,model,Glock
1338,E67A6B2FC093C2E9A3643A7F480EF78196F692E7F12D6D9FEBAFD9414EB4D0ED, ,2016-Mar-08 10:51:53,model,Glock
1339,80ADD0F75A5C0D4728604A001F848F885DE630DFAECFA90D8888A8B6F64FE8B0, ,2016-Mar-07 07:00:09,quantity,1
1339,80ADD0F75A5C0D4728604A001F848F885DE630DFAECFA90D8888A8B6F64FE8B0, ,2016-Mar-07 07:00:09,subject-type,rifle
1340,09CF7653AE890AD72C734A4B6C4E59B385359CC3CD8C7A54F5F07BB90500478E, ,2016-Mar-07 07:00:09,subject-type,handgun
1340,09CF7653AE890AD72C734A4B6C4E59B385359CC3CD8C7A54F5F07BB90500478E, ,2016-Mar-08 10:51:53,model,Glock
1341,833E7136DD6687A143D7FB848EC3BA93B6714BAB689AD032BB9A791E37D54607, ,2016-Mar-07 07:00:09,quantity,1
1341,833E7136DD6687A143D7FB848EC3BA93B6714BAB689AD032BB9A791E37D54607, ,2016-Mar-07 07:00:09,model,AR
1342,F56C375A1F794FBDCD7AA4691568D7E13DFB78E4D93765D77CD80D889838A8F4, ,2016-Mar-07 07:00:09,subject-type,rifle
